reviewer_id,review,anotacao,recommend_to_a_friend,site_category_lv1,reviewer_birth_year,reviewer_gender,overall_rating
4dda40656c7538d00015061f852576d4e28c27a5edcaf274e0a4339208c52c6a,Amei ♡ Eu Ameei .. Porém achei um pouco pequenas .. Mais para pessoas que conviven com 2 a 3 pessoas são ótimas.,positivo + negativo,Yes,Utilidades Domésticas,1997,F,3
33cb871b5ff6309abf4006714a734329532e701f145b0b8ce2d6ff8adfaa1d89,"APARELHO MUITO BOM Aparelho excelente, porém muito fragil o meu chegou em 3 dias uteis, muito rapido a previsão do site era 20 dias maas com 2 meses de uso normal caiu de uma altura de 50cm e quebrou a tela até o centro danificando tudo resultado: preço de um celular novo para arrumar",positivo + negativo,Yes,Celulares e Smartphones,1997,M,3
18fbcc7c65a28d26fc6a837efd35b36445d047581ced164ab26fc09abfd65520,"Atende muito bem Bons para usuários domésticos. Teclas macias e precisas, mouse muito preciso também. Porém não concordo com o preço cobrado. Pois neste preço temos outros kits com condições melhores.",positivo + negativo,Yes,Informática e Acessórios,1997,M,3
bdc4cea25a3c20a31a811ac87b461a208187579e5140ccfaa2564e33e291fae4,"Atraso na entrega Prazo de entrega venceu e o produto não chegou, além de não terem atualizado as informações sobre envio, ou seja não sei se vai chegar ou quando e preciso dele para realizar atendimentos.",negativo,No,Saúde,1997,F,3
e59a82377b0a0965cc80fa47a9df9e3407ad17d3c788b6c211dbd1a35d0cad31,bom Alguém   sabe   me   informa   se   ela   tem   Netflix ?,neutro,Yes,TV e Home Theater,1997,M,3
e79fa771e58416ffbabf7b0634aedeff1a41a78ca1b1deece9e760310f7b65ae,bom comprei um bramco parecido com esse por um preço recebi esse com o preço mais barato não entendi isso !!!!,negativo,Yes,Instrumentos Musicais,1997,M,3
3d204f194c45b0baad257f45589b5c9b001787d9bf4138decb5e88aa21da6cdd,"Bom Gostei do produto , era o que eu esperava , está sendo bem útil para mim",positivo,Yes,Informática e Acessórios,1997,M,3
8ee74ccbbff38fc481a663faa9db0794d3fccaf343c5000fc2b6a98c9b7e0735,"Bom Gostei, nao tem tanta potencia para moer alguns tipos de carne, mas serviu bem!",positivo,Yes,Eletroportáteis,1997,M,3
af4acb3635f85c161444adbd121aa9b8360d730680b3dd1fbcb343320978d0c4,Bom Muito bom esse produto recomendo pra todos o melhor,positivo,Yes,Games,1997,M,3
d70212d246b3fad9778e16fc8fff513b23106feb797bc846856264f28f2d3ab9,Bom produto Bom produto............................................................................,positivo,Yes,Games,1997,M,3
02c997502a2d7a1a92c00d2e2259d08f1180be6dd1cbd288c0ad187f4015e435,"Bom produto Ele é muito bonito, funciona bem mais as vezes da uma travada.",positivo + negativo,Yes,Celulares e Smartphones,1997,M,3
196a6227aee92cef7c7bd5a2bff57c66117ba15964c8c192e0afe5282fcf442f,"Bom produto Tudo ok, só demorou na entrega, mas o produto faz o trabalho correto",positivo + negativo,Yes,Câmeras e Filmadoras,1997,M,3
a746f127a2e5f3b93c57ddba0c2bd1131fc73c2f7172f7b964f57fa2d777c581,"Bom produto. Produto bom, de acordo com o custo do mesmo. Para quem deseja algo mais simples é um produto excelente.",positivo,Yes,Celulares e Smartphones,1997,F,3
b06f265c234b723d41cb16eab13d397ac983f579f6fc586150ea18f30e2dad37,Bom Serviu para a minha necessidade. Chegou dentro do prazo e ocorreu tudo corretamente.,positivo,No,Celulares e Smartphones,1997,F,3
908f477174b50780f1c478ce035a9ead2db7f117215c26fd26923860f505442c,carregador veio errado. Mesmo tendo chegado antes do previsto o carregador veio totalmente errado pois o tamanho nao confere com a entrada do notebook . ja  mandei mensagens e nao obtive retorno ainda. assim que chegar eu mudo a avalicao pois nao tive tempo para dizer qual e.,positivo + negativo,Yes,Informática,1997,F,3
7e9a643272f1913ac064c3b299429a860c5d40d7e22ae4e64a78a7179a450725,"Compra com Watchstar Satisfeita com a rapidez da entrega e com o relógio que é lindo, pequeno e delicado. Porém a embalagem deixou a desejar, por ser ""original' esperava pela caixa verdadeira do produto...",positivo + negativo,Yes,Relógios,1997,M,3
1778825b2f642a0421a9379feb595d23df8f96d4b1b109ba63b267b9f6b17638,"Custo benefício A capinha é meio grossinha, boa no caso desse celular pois ele é muito frágil e escorregadio. Quanto à pelicula eu ainda nao a instalei.",positivo + negativo,Yes,Celulares e Smartphones,1997,M,3
cc86f3230927ee997c082c253aef93c160f31907dbf80822e7cf91afd2b2a302,"Dell 5566 O notebook é bom. No entanto,apresenta lentidão e travamento em alguns momentos",positivo + negativo,Yes,Informática,1997,F,3
aa17ca498c54b5e97474ef6b9dccf6ab037f0441e3fc396824fccf4319a32ff7,"Designer Incrível Ótimo notbook e custo benefício.Único ponto a considerar é o Windows 10 que trava demais... Não gostei. Porém.. placa de vídeo perfeita, jogando tudo no ultra =D",positivo + negativo,Yes,Informática,1997,F,3
cce2511b58aa061b0e3efb3bc8aa281b5058184c79083e4e6755e3d516b2a559,"DISTRIBUIDORA DIRECT LOG PESSIMA ESSA PARCEIRA DA AMERICANAS É PÉSSIMA, SÓ ENROLA. PELO CORREIOS SERIA BEM MELHOR.",negativo,Yes,Celulares e Smartphones,1997,F,3
217636d0d019bc0e180e6192f77ee788e2a33c4ad966a72138436d728f3474f9,Duvida Gostaria de saber se vem com as cadeiras? Obrigada,neutro,Yes,Móveis,1997,F,3
200ea4e460e7e1b0cf4db8f30a404d62b7c7a8d0469383feb9f6501f33b73e42,duvuda O armário vem com o tampo? não possui esta informação nas caracteristicas do produto.,neutro,Yes,Móveis,1997,F,3
aaff09baf0bd8b3ceb73d74fd9faf39a536ed707c01a4e6bcc03d8b15dd3ec5f,"entrega e produto sempre comprei na americanas e essa foi a primeira compra q atrasou, fiquei chateado por eles nao darem nenhuma satisfação, paguei pelo frete expresso e passou 2 dias do prazo. Em relação ao notebook, é muito bom, porém ele vem com alguns drives q são necessario desinstalar por que deixa o note muito lento, muito msm, principalmente a internet, dps de desinstalados, o note fica ótimo",positivo + negativo,Yes,Informática,1997,M,3
90c5695ec1eccf234fdbb4f8cc097ab2271217175313cdf53dda1af32014035b,esse tablet da pra colocar chip? e tem wifi? esse tablet da pra colocar chip? e tem wifi?                   ???,neutro,Yes,Informática,1997,M,3
8aba077421c8b95bb9dff5eea5dc24bba339f4783f4379e64f413c9405e52bfb,Figurinhas Comprei com 60 figurinhas e veio apenas 30 estou decepcionado,negativo,Yes,Livros,1997,M,3
dd00e96640ce6c74adcd11b165181218b4a62d1cd535d0588148ef0218a613c0,"Foto enganosa Comprei por conta do botão HOME, e quando chegou a surpresa. É uma conteole em o botão HOME",negativo,No,TV e Home Theater,1997,F,3
a694b6313c112c364d06dbe15ed695d04cfa83013d86ec2b6e9df878bfc166f3,"Gostei do produto Atende o esperado, e foi entregue dentro do prazo. Não possui muita variação de peso, como as outras balanças.",positivo + negativo,Yes,Saúde,1997,F,3
2720fa4e52334e4384d96bc99e1a49bef8483e6ea88fbef91f370e425169a625,"Gostei do produto mas a tela é sensível O celular é bom, a câmera é muito boa, mas a tela do celular é muito sensível, mesmo com capinha e pelicula caiu no chão e quebrou a tela em baixo, falta a proteção do Gorilla glass, e a tela não permite a película cobrir a tela inteira",positivo + negativo,No,Celulares e Smartphones,1997,M,3
3bad47134d89165104488c6df8de7513f8d17cf8095b8cf0c9d76245c89c2390,"Gostei do produto Recomendo, produto chegou rapido e de boa qualidade",positivo,Yes,Suplementos e Vitaminas,1997,M,3
4773055cfbba9fea3cf66dea4a0eead361c15167a1a125bf40884390a9a038f6,"Gostei do produto, porém com alguns dias de uso apresentou problema Produto bonito, nos primeiros dias funcionou perfeitamente, porém com 2 semanas de uso, não abria mais os aplicativos, tive que entrar em contato com o suporte da Samsung para resolver.",positivo + negativo,Yes,TV e Home Theater,1997,F,3
d5e2dc3480cc20591abcd198d81004235be10b4905e0fef86b2a78304e2b44e6,"Gostei muito achei rápida a entrega, o produto em um otimo estado e muito bom recomendo",positivo,Yes,Celulares e Smartphones,1997,F,3
cfe3f42bfda8d59e9310df7292f3b6d64213bfa978dc454a16f92db7f7255398,"gostei o cabelo é bom demorou um pouco pra chegar, a único problema é não ter mais variedades",positivo + negativo,Yes,Beleza e Perfumaria,1997,F,3
c7fe411c6e1b6cadfdcd43d75686f8cde46627d4499b4ac776c8b4ebb8922f77,"Gostei, mas ... Estou tendo problema com a rede, às vezes ele não conecta na rede sem fio, aí tenho que ficar reiniciando para voltar ao normal",positivo + negativo,Yes,Informática,1997,M,3
2d159eed4910d3f519ee3885a7bc04be6c44c11acf32f7e73310d377a50f3e59,"Gostei, mas veio com um leve arranhado na tela. Gostei bastante, mas a tv está um pouco lenta e veio com um arranhado na tela.",positivo + negativo,Yes,TV e Home Theater,1997,F,3
58681b34f6a324fbd6686b165a1ca073878d221e432235cae3fcb4b53941836c,"Lindo As cadeiras são bem bonitas, porém não entregaram a base da mesa. Apenas cadeiras e tampo, há alguns dias dizem que vão entrar em contato e ninguém faz nada.",positivo + negativo,Yes,Móveis,1997,,3
606a31c0ff847ce9e54c48efdd17584afccc873af3d490de3919037906d29a22,"Liquidificador Mondial PREMIUM Achei o produto de bom desempenho, porém um pouco fraco, para bater algo pesado, por ex: abacaxi, preciso primeiro pulsar, porque ele pesa bastante pra começar a bater e cheira de plástico queimado, não gostei muito, é bom, mas achei bem frágil, nesse ponto!",positivo + negativo,Yes,Eletroportáteis,1997,F,3
8e4f6842fa6b730c99bdf5ee8f760701ab6194a24911a1c6f6c0ab134245b23f,"Loja ruim A bicicleta veio riscada veio com o pé de vela torto e os freios torto, a bicicleta é ótima mas a loja é péssima",positivo + negativo,Yes,Esporte e Lazer,1997,F,3
4a88e082433569f5b710f71c8ad611016a1980041152bc419ef9311218ab8657,"MUITA ENERGIA Graças a essa bicicleta consegui fazer energia o suficiente pra ligar meu reator nuclear, recomendo para usinas",positivo,Yes,Esporte e Lazer,1997,M,3
8de0e7d5f163eb3464e2df84cb71f9fe40ffb047128b47dcbd69ecaee3b2bc6a,muito boa bonita e confortável chegou mais rapido que o esperado,positivo,Yes,Móveis,1997,M,3
e4cdd67f1e5feeb2e42cdd6e5f616915fdfc3bab170e704d7debe6977bccb283,"Muito bonito é muito lindo, mas uma das panelas o esmalte veio descascado, já é ponto negativo.  ainda não usei, vou deixar pra cozinhar quando tiver na minha casa nova, mas parece ser rápida pra cozinhar!",positivo + negativo,Yes,Utilidades Domésticas,1997,F,3
dea18ac071f021810830113dfa9c840441ccd37fc4f87682b6e028840bc1773e,"Muito fácil de usar! Comprei esse smartphone em 2014 numa promoção que na época foi uma ótima decisão sem ter o que reclamar, mas o que mais me surpreende é ver este mesmo aparelho sendo vendido a esse preço em pleno 2018, com aplicações demasiadas ultrapassadas para a geração. Embora tenha a resistência a água já se pode encontrar dispositivos muitas vezes melhores por um preço R$ 200 mais baixos, com câmera de 13MP e Android 6.0. Todavia, recomendo esse celular para quem quer voltar no passado.",positivo + negativo,Yes,Celulares e Smartphones,1997,M,3
4359c22692bd990aa4a1763b7c4058ea2b24706381bb14bc660006142cfa4b49,"Não dar pra fala nada, pq passo do tempo de entrega e nada ainda. Q pena q não comprei com o prazo de entrega. Pode ser q isso melhore.",positivo + negativo,Yes,Informática e Acessórios,1997,M,3
c98c41a2feea8030f9d99e26ba178c62df4171f7475c85918205fbacd1e4b39d,"Não é como a foto. O produto em cima e igual mas a base não tem como fixar é só colocar em cima sem parafuso ou algo que prenda fica sem segurança a base da lampada muda e diferente não tem uma rosca do lado como na foto e a ultima parte branca antes da base disso é preta, nem igual a foto é o produto nem manual acompanha.",negativo,No,Decoração,1997,F,3
44b3bd4a48a81e88b7380026e36cb20f2ebf4f8108bd6d4c8b6d79a87afaac2d,"O jogo comete alguns pecados O jogo peca em graficos meio plásticos e alguns bugs gráficos, uma IA fraca também. Mas vale a pena a diversão que proporciona",positivo + negativo,No,Games,1997,M,3
a14ac6e5435866479cf9dad4f92afa5057c3dabf2e75a86353dbd7e1a6b56ab7,O produto é bom. Até agora só utilizei serviços mais básicos e posso afirmar que para quem busca um intermediário ele desempenha um bom trabalho. A tela é boa e o anti reflexo também é eficiente. Contudo ele já apresentou umas travadas quando o onedrive fica aberto.,positivo + negativo,Yes,Informática,1997,M,3
f7446c09ca468a4e01020881694e072ed5ae62284a9ae4ddd15d9a138d4faf5b,"O produto é bom. O aparelho deixa a desejar em alguns aspectos, com: leitor de digital, câmera e processador.",positivo + negativo,Yes,Celulares e Smartphones,1997,M,3
32869af735bb175712b83c6945e5a2e080b25e87f4c30ff52b52f828573b245f,oi Alguém   sabe   me   informa   se   ela   tem   Netflix ?,neutro,Yes,TV e Home Theater,1997,M,3
8868a2f7962eaa1a752fbc09fb55352fd73bc190e770f2563d403661978885eb,"Ótimo custo beneficio - Uso Domestico O produto é uma replica, porem atende bem as atividades domesticas, a cor veio exata a   da foto e o cacheador funciona muito bem. Recomendo para uso domestico.",positivo + negativo,Yes,Beleza e Perfumaria,1997,F,3
fe319d2a02c0a005b77d5bd99442d3e9eff1ad725e45394ae2a5ac590d1169a2,Perfeito estado O livro chegou em perfeito estado e com ótimo valor !,positivo,Yes,Livros,1997,F,3
22029ffe24fcc146241e645fe5c7f8ce710bbe0b7f26ec4eaa4b39472ca09cbd,"Pesquise bastante O produto é interessante tem seu valor e funcionamento, contudo, o bocal dele não se adapta bem a todas as saídas de ar, mesmo possuindo as partes de borracha como encaixe.",positivo + negativo,Yes,Informática e Acessórios,1997,M,3
b593136df83e3e9f4b4f40c262de16d388652db8542d457e21247ddf6b743ccc,pessoal presciso saber esse tablet tem entrada pra chip e wifi? pessoal presciso saber esse tablet tem entrada pra chip e wifi?,neutro,Yes,Informática,1997,F,3
7c2e35e1285f9faf685dffec8cbbd414bbb5e0619dee5569cd4958353feb29ee,Prato sem medida Não fala qual tamanho que o prato  não mostra quanto centímetros  que tem como uma pessoa compra sem saber o tamanho do prato,negativo,No,Utilidades Domésticas,1997,F,3
23df56a81f664ef764ba43a8d3038a7ef4a0605fbbf3f13d7d8d79d79ae6f776,"Produto bom Bom, porem grande, pensei que fosse menor, mas o material é bom",positivo + negativo,Yes,Moda,1997,F,3
4cfd32ff1017f7a1ea113a437b01be457c69b7ae78dbd6f028f7ef533defb71f,Produto bom e barato Unico problema são 2 Fio é curto e as vezes desconecta e conecta os usb sozinho mas de resto é otimo,positivo + negativo,Yes,Informática e Acessórios,1997,M,3
c85d788db7f2556d431e57ce0c95199ad479d0769cc5eeba9b210f5117c81576,Produto Bom É um brinquedo bom. Porém  pelo preço esperava mais.,positivo + negativo,Yes,Brinquedos,1997,M,3
5edf1114e2b34a7db0a80151e9bf54e5ea47322fff0a6ed91added050d279274,"Produto bom O produto atendeu as expectativas e a entrega foi bastante rápida, obvio, não foi pelos correios, muito bom isso.",positivo,Yes,Celulares e Smartphones,1997,M,3
9ff0d4b76619f188bbf2789d318af950a9bf79d0d28e3baf864799e2cd59abca,"Produto bom pelo preço, porém a loja atrasou a entrega Estou utilizando a cadeira há uma semana, e no curto prazo posso dizer que vale o preço, porém, mesmo com o prazo de 12 a 17 dias úteis, a loja STORECADEIRAS atrasou uma semana na entrega do produto.",positivo + negativo,Yes,Móveis,1997,M,3
8d41b637a6e1fb277ecf1374cdab8ed4b8f6c532724a4b841887e2dfbe47e10c,"produto bom, cumpre o necessário apesar do shampoo ser um pouco fraco, a mascara compensa muito, extremamente cheirosa, deixa o cabelo macio e hidratado, tem uma boa matização, apenas o tempo de deixar agir que acho pouco, talvez deixando mais tempo obtenha melhores resultados.",positivo + negativo,Yes,Beleza e Perfumaria,1997,F,3
50ba345db2ae68a29359bc601bee1c80484e471e691517b80d81673533d7f906,"Produto bom. Em relação ao produto, é bom, boa potência para o básico. Único problema é a tampa que não encaixa corretamente. Porém foi entregue com atraso e causou transtornos por parte da empresa logística.",positivo + negativo,Yes,Eletroportáteis,1997,M,3
4806738e4ccd60744d12757e9c9be752e47799acbd2563ebcb2d4d11ac6c6f71,"Produto bom... Gostei porém a medida para o colhão é 70X130 cm, e não 60X130 cm.",positivo + negativo,Yes,Móveis,1997,M,3
e36f81ce1b5ab7bf5cdc021a1b7db6ad38ad0ce5368144cd9ad5f0714e2de900,"Produto bonito, porém de difícil montagem. Peças frágeis e mal projetadas para serem montadas. Não vem com manual de instruções adequado e o mesmo não condiz com os furos das peças. Depois de montado, fica com aparência bacana.",positivo + negativo,Yes,Móveis,1997,F,3
8ba9683639261c19c78a96aa8a2c58d0e82f5e89d0fa61bf8149ef8b6bc825e9,"Produto conforme mostrado na foto Sofá bonito, só não é de muita qualidade. Quando a gente senta vê que a espuma nao é la essas coisas... rsrs Mas no geral, é igualzinho a foto.",positivo + negativo,Yes,Móveis,1997,F,3
c51a1b6727a4d7c0336245f13563d7599db8ea338a8c803c92ad9cceec90f5b4,"Propaganda enganosa Propaganda enganosa, está por 8,99 mas quando vou comprar fica 9,99",negativo,Yes,Esporte e Lazer,1997,M,3
db1ad5a4f003a3a95d1bf270749c20c3f17ee435d1efe51837d0342d17af4b07,"Qualidade da câmera péssima A propaganda mostra uma imagem perfeita da câmera desse modelo, mas na realidade a câmera é horrível, parece que tem base na sua cara, embaçada, a qualidade de vídeo pior ainda, deixando a câmera de lado o resto do celular é excelente, som, configuração, tudo menos a câmera, pra quem quer qualidade nas fotos indico o J5, ele sim cumpre com as expectativas na qualidade das fotos.",positivo + negativo,No,Celulares e Smartphones,1997,F,3
c47b225270c7b7a54684afd5168b27891d8c8f66b26d3eac411f5a3f62b7cf02,QUALIDADE MEDIANA O produto possui qualidade mediana e presencialmente é de certo modo frágil .,positivo,No,Eletroportáteis,1997,M,3
53fabf3ea7565b858bf70fcffa82c8cee0ea1db4d6796bb1c803a7dc3a2c20ee,qualidade Violão de qualidade tanto de som quanto material top sem reclamação nenhuma prazo  antes da hora 6 dias top mesmo,positivo,Yes,Instrumentos Musicais,1997,M,3
2ce6952e3b455d8f8d08db4f31c9afc77aab7c8afd6c1957910596a332cb8fce,Quero ver se posso retirar o produto em minha cidade?,neutro,Yes,Celulares e Smartphones,1997,F,3
d2e85f40c11889e4c5f4ca6be0f5cb68992d02423ec432477023de472bc40b9e,"questionamento sobre o produto gostaria de saber se este produto tem entradas pra CD e DVD, RJ-45  pois uma vez comprei pela internet e não avia nenhuma desta entrada e o produto fala q avia. Outra coisa se over isto gostaria q me enviasse o boleto pelo e-mail  com pagamentos para dia 18/04/2018 se tive como obrigado.",neutro,Yes,Informática,1997,F,3
d1319c19f4059d9256a28bc7b320be9e04622e0ba94bc408b068bc814f649a18,recomedo Chegou no prazo certo e não deu nenhum tipo de problema.,positivo,Yes,Áudio,1997,M,3
c1950023e1326f842455aaef0b4d1f0215a4df4fa43745e7a06dbd3559297c69,"Regular Gostei, porém demora muito para pensar quando vou na smart",positivo + negativo,Yes,TV e Home Theater,1997,F,3
4ee595596d9d888c6538fadd1fcc241f69efebecea2cdca25b828d531dbab39f,Sanduichera Eu gostei e muito boa esquenta bem.só não goste do fiu que é muito curto,positivo + negativo,No,Eletroportáteis,1997,F,3
eb027ee7ec92f71808bc0a963f9df6bcbe9ead34d1a3fef771737b005183c4a7,"SUPER SLIM X O produto é bom,  não tem efeito colateral nenhum.",positivo,Yes,Alimentos e Bebidas,1997,F,3
2c777224aa7654814efea7fcecaab7563292003dd04e0a1b6aa2fffb15e8a36d,"top Chegou em perfeito estado ,e no prazo entrega feita com 100% de responsabilidade",positivo,Yes,Celulares e Smartphones,1997,M,3
38d64a97a40c9ecd76281032bd379a33dc1623ff37f75f9615a2de23e32c80d1,"Tudo depende do que você quer. A loja atacadistaonline é muito boa, e a entrega foi tranquila, porém o produto só vai ser bom pra vc dependendo do que você vai colocar lá, não é um pallet tão bruto, mas pra mim, atendeu bem!",positivo + negativo,Yes,"Agro, Indústria e Comércio",1997,M,3
bf33d28114e1c42888125a5f6af40ce255557bc479251b21912ef7b9365b06a8,A informação sobre o armazenamento esta errada A informação na imagem descreve a maquina como tendo 120tb de ssd. Corrija-me se eu estiver errado. Mas o certo nao seria 120GB?,negativo,Yes,Informática,1998,M,3
eb09251e0b3041cb1ed3db0a23b6bd7d5b2e2e6bae8a6be1adfed978d3a8770d,"Armário de cozinha Pelo preço e um produto bom ! Acho que os sac deveria ser mais rápido, demoram dar um retorno.",positivo + negativo,Yes,Móveis,1998,F,3
c51b7ab06724275fc73b8d782580a1e00389a0673a981d85f698dea0852e8ecb,"Bom Comprei 6 cadeiras e chegaram um mês antes do prazo, porém não fiquei mais satisfeita com o produto pelo fato de o encosto ser duro e e o acento não ser mais fofo. Tirando isso tudo certo!",positivo + negativo,No,Móveis,1998,F,3
978cfceed0f5099162a4aea57b1da62570a4a53c571ad57423c6754827d3e139,Bom e barato Não é a melhor televisão do mundo mas é boa para uso. Não uso muito o s.o dela pois só a uso para meu PlayStation então não tenho como qualificar o sistema.,positivo + negativo,Yes,TV e Home Theater,1998,M,3
572620499c65e4613b803726a0ba858d6100c91c0b6bceb4b0b53fc018016ff8,"Bom é um produto ""bom"", tem alguns bugs no teclado e o touchpad não é tão preciso, mas para uma utilização ocasional ele quebra um galho.",positivo + negativo,Yes,Informática e Acessórios,1998,M,3
074293d398265b4b702da0a8825fbb446c2aec412ed3cf891e71169bfbc0a46b,"Bom O perfume e bom só que veio  vazando ,e a entrega foi rápida.",positivo + negativo,No,Beleza e Perfumaria,1998,F,3
05fada02102e242f56f8e923c5d783ee7ab76747de80c7f5ea07c52c46d23c1e,"BOM PARA PRATICA DA ANTROPOMETRIA Baixo custo, só veio um pouco enferrujado e so com 2 anos de clalibração.",positivo + negativo,Yes,Saúde,1998,F,3
68425ea49eae1d53a1e04fb77cfbc37b9e3fbf00ef104bcbcfef61cd85807b94,"Bom produt Demorou um pouco para chegar, porém tudo ok. Até agora não apresentou problemas.",positivo + negativo,Yes,Games,1998,M,3
6768f73f81ba57e17c0a563c73fda651a0549f01fcff31e12b0f96976ea4aa63,"Bom produto! Entrega rápida, adiantada em alguns dias. Produto entregue. A balança em si é boa, porém não  tem exatidão.",positivo + negativo,Yes,Saúde,1998,F,3
a74b09472b4b59cc0f1b2f52c924e310effc3206d9cb92d70e5aa792eecd1801,bom único problema é que bem pequeno mas isso é especificado antes da compra,positivo + negativo,Yes,Livros Importados,1998,F,3
082e50a1a450208128c753f5c803433426015fa5cc608291d12e209976e001de,"Celular Básico Com Bom Desempenho Celular Básico Com Preço Baixo E Que Entrega Um Bom Conjunto, Vale A Pena",positivo,Yes,Celulares e Smartphones,1998,M,3
a96463f79179562c84784631e8214ed227b671c2fbe4d8970d134e5338b55dee,Como funciona Queria saber como funciona a parte digital do relógio fora isso ele e bom,neutro,No,Relógios,1998,F,3
a555a6cd3bb985ca86697fc1bd9cf5e1e0616be910ff428dc5733e58e82c6298,"Compraria outra ou invés dessa A cômoda não parede boa qualidade, é bonita, mas parece frágil.  Sua montagem é um pouco complicada, se você não tem nenhum conhecimento, vale muito a pena pagar algum montador.  Falam que é dupla face, mas é mentira.  Não recomendo, prevejo que irei me desfazer desse produto em menos de 2 anos.  Espero estar enganada.",positivo + negativo,No,Móveis,1998,F,3
289ca86e1288c94136d0b8887166c866c98215fd70636612724132564cd9012c,"Comprei e recomendo Chegou em perfeitas condições de uso, e até mesmo antes da data prevista.",positivo,Yes,Informática e Acessórios,1998,F,3
10e01a774200a6c70e3d08da35e232a16a315d10da955c14ab4952a7be24925d,"Crítica à vendedora T2 Shop Esta edição limitada da Darkside ficou linda, o livro é incrível, porém, o que não me agradou foi a falta de cuidado pelo qual teve a vendedora T2 Shop para entrega do meu produto. Nunca tinha comprado na mesma e possivelmente nem voltarei a comprar e indicar para meus amigos leitores. Meu livro chegou cum um amassado bem feio no canto inferior direito, tanto na parte da frente quanto na parte de trás. Pelo fato de ser capa dura, consegui amenizar um pouco a situação mas ainda é bem visível, parece que ele foi jogado ou caiu ao chão de mal jeito e acabou danificado. Como era um item de colecionador, eu gostaria de ter um cuidado especial com o produto e essa situação me deixou bem chateado.",positivo + negativo,Yes,Livros,1998,F,3
76f8f593f024dd06b5ede7f14f0230d35b1a8a49a26cc3168e08400daae52485,"Custo beneficio Não e de ótima qualidade, mas pelo preço vale a pena.",positivo + negativo,Yes,Games,1998,M,3
9df1fc81b85c08e7d500baae05310cf67e384d25281391b82d3e2fa7a9063739,"Deixou a desejar Bastante potente, porém deixa a desejar no tamanho do cabo de energia, e é muito barulhento",positivo + negativo,Yes,Eletroportáteis,1998,F,3
9d8cf8912f83b6a60eac3bf74699285c6801dffea9f35a24a0ddbc7a3c29e62e,"É bom.. Mas não tao bom assim É um aspirador compacto meia boca, só pra quebrar um galho. Você usa por 5 minutos já tem que desligar o mesmo pois esquentou demais. Fora o acessório em vassoura que vem nele, não tem regulagem, tenho 1,75 e mesmo usando o cabo auxiliar tenho que baixar as costas para prosseguir com o processo. Minha mãe adorou, mas usa bem pouco. Esperava mais do aparelho.",positivo + negativo,No,Eletroportáteis,1998,F,3
b086084b7fae950fc8712facecb56f7418cb81d8d082cae5476093972af35546,"Entrega rápida e produto bom A entrega é muito rápida e o produto é muito bom, principalmente para uso doméstico.",positivo,Yes,Informática,1998,F,3
f6714908ea8797165274410e040f6ac5de0b7ef2a028b3af26412632bfff8140,"Frete caro Nossa, queria comprar mas só o frete é quase o mesmo preço do produto. Desisto.",negativo,No,Eletrodomésticos,1998,F,3
8cee69c0db24c7d75a7789b2ae0af28b9f851d322d7f3d020adb5bd202df1d46,Frete É sério isso que o frete custa dez vezes o valor do produto?,negativo,Yes,Livros,1998,F,3
d2e0812615390557e15f2326d05c8e9e1334d41dd539135ee42738e369531f28,"Gostei Bom produto, veio rápido e igual as fotos, recomendo.",positivo,Yes,Games,1998,F,3
81066543e5957bb4ec5229024354e670310c96ef79ec6955c95a569302395181,"Gostei Gostei do produto, porém o massageador elétrico não está funcionando",positivo + negativo,Yes,Saúde,1998,F,3
7970fa681fd83801ebccaafe4d75b8199fe7cbf0bf05bab90a774e04924b3a16,"Gostei Gostei muito, só veio com a capa um pouco arranhada, mas fora isso tava tudo direitinho.",positivo + negativo,Yes,Livros,1998,F,3
1871178ff4980eb5cb2eb1942d0adf35e44d72978d124403af0119060827a733,"Gostei muito do produto! Eu gostei bastante do produto,pelo preço,pela qualidade e pela rápida entrega, porém eu ainda acho que deveriam dar um jeito de entregar mais rápido.",positivo + negativo,Yes,Celulares e Smartphones,1998,M,3
9613b895711df8a8d93fc19b23a2012ac8189ca9c1b567c5411e27f65bd8bae3,Gostei muito Gostei muito da história. Apaixonante! O amor entre os personagens principais é coisa de conto de fadas.,positivo,Yes,Livros,1998,M,3
0ad2a410bff9c7058e1866d950d8ac1ae87e9c49ea4172efa0ed3a6e44dc6b5f,"Me surpreendi Muito receosa com todos os comentários negativos quanto a esse produto, resolvi comprar igualmente. Chegou em menos de uma semana e até agora não tenho do que reclamar.  Um dos maiores medos era não conseguir acessar/assistir netflix, algo que consigo normalmente e perfeitamente. É claro que depende também da velocidade da internet disponível, o que não descaracteriza portanto a perfeita exibição da tv.  Tem um ótimo custo-benefício e com certeza eu recomendo!",positivo + negativo,Yes,TV e Home Theater,1998,F,3
4a334d8b720f4f385f5583426f6ef41d290e69386ae370a3adc198476c82cfb0,"Muito bom Gostei bastante do produto, veio certo e sem atraso.",positivo,Yes,Móveis,1998,F,3
41996127f9951349056ba9fcaa2fdbf9134593e94f78ae8cf9ad002e9a109cca,"Não recebi ainda Ainda não recebi o produto que por sinal já está atrasado, como posso avaliar?",negativo,No,Celulares e Smartphones,1998,F,3
c3b99a2e51309f123f1a36534b02326fd227c0537d8c7c1f17e63aaf4f30e9c6,"OBS Se não sabe mexer com Linux nem compra, produto é bacana pra quem tem conhecimento em informatica.. ;D",positivo + negativo,Yes,Informática,1998,M,3
